instancia,metodo,tiempo,tamaño,costo,tipo_memoria,iteraciones,T
pr107,BL-Tabu,15.2696,107,55997,aristas,50000,3
pr124,BL-Tabu,23.3888,124,82762,aristas,50000,3
pr136,BL-Tabu,29.51,136,146990,aristas,50000,3
pr144,BL-Tabu,34.5675,144,77735,aristas,50000,3
pr152,BL-Tabu,32.1061,152,90293,aristas,50000,3
pr226,BL-Tabu,83.9454,226,114826,aristas,50000,3
pr264,BL-Tabu,114.32,264,66415,aristas,50000,3
pr299,BL-Tabu,157.726,299,66919,aristas,50000,3
pr439,BL-Tabu,317.929,439,144158,aristas,50000,3
pr76,BL-Tabu,9.2474,76,147714,aristas,50000,3
rat195,BL-Tabu,60.5218,195,3279,aristas,50000,3
rat99,BL-Tabu,13.601,99,1636,aristas,50000,3
rd100,BL-Tabu,15.2953,100,10469,aristas,50000,3
rd400,BL-Tabu,287.663,400,21106,aristas,50000,3
si175,BL-Tabu,39.1005,175,22993,aristas,50000,3
st70,BL-Tabu,6.13618,70,875,aristas,50000,3
swiss42,BL-Tabu,4.43041,42,1700,aristas,50000,3
ts225,BL-Tabu,86.0161,225,188044,aristas,50000,3
tsp225,BL-Tabu,77.3068,225,5325,aristas,50000,3
u159,BL-Tabu,46.7184,159,54097,aristas,50000,3
ulysses16,BL-Tabu,0.505399,16,8140,aristas,50000,3
ulysses22,BL-Tabu,0.891934,22,8312,aristas,50000,3
gr17,BL-Tabu,0.508647,17,2370,aristas,60000,3
a280,BL-Tabu,123.253,280,3493,aristas,60000,3
att48,BL-Tabu,3.71187,48,13929,aristas,60000,3
bayg29,BL-Tabu,1.55021,29,2203,aristas,60000,3
bays29,BL-Tabu,1.86195,29,2690,aristas,60000,3
berlin52,BL-Tabu,5.04748,52,10414,aristas,60000,3
bier127,BL-Tabu,20.2663,127,155477,aristas,60000,3
brazil58,BL-Tabu,6.36093,58,30367,aristas,60000,3
brg180,BL-Tabu,74.8028,180,120770,aristas,60000,3
burma14,BL-Tabu,0.429323,14,4091,aristas,60000,3
ch130,BL-Tabu,24.939,130,8280,aristas,60000,3
ch150,BL-Tabu,27.593,150,9320,aristas,60000,3
d198,BL-Tabu,60.4534,198,19348,aristas,60000,3
d493,BL-Tabu,410.77,493,45335,aristas,60000,3
dantzig42,BL-Tabu,3.64929,42,920,aristas,60000,3
eil51,BL-Tabu,3.98899,51,606,aristas,60000,3
eil76,BL-Tabu,8.2655,76,732,aristas,60000,3
fl417,BL-Tabu,301.106,417,16017,aristas,60000,3
fri26,BL-Tabu,1.48277,26,1137,aristas,60000,3
gil262,BL-Tabu,102.338,262,3266,aristas,60000,3
gr120,BL-Tabu,18.0286,120,9920,aristas,60000,3
gr137,BL-Tabu,23.7812,137,94475,aristas,60000,3
gr17,BL-Tabu,0.648793,17,2370,aristas,60000,3
gr202,BL-Tabu,56.0828,202,52616,aristas,60000,3
gr21,BL-Tabu,0.89094,21,3747,aristas,60000,3
gr229,BL-Tabu,77.3199,229,179347,aristas,60000,3
gr24,BL-Tabu,1.24034,24,1643,aristas,60000,3
gr431,BL-Tabu,306.198,431,228527,aristas,60000,3
gr48,BL-Tabu,4.63126,48,7188,aristas,60000,3
gr96,BL-Tabu,11.5408,96,75251,aristas,60000,3
hk48,BL-Tabu,4.32095,48,14964,aristas,60000,3
kroA100,BL-Tabu,12.5584,100,30517,aristas,60000,3
kroA150,BL-Tabu,28.0264,150,38780,aristas,60000,3
kroA200,BL-Tabu,50.6109,200,40235,aristas,60000,3
kroB100,BL-Tabu,14.4832,100,28808,aristas,60000,3
kroB150,BL-Tabu,29.6139,150,35291,aristas,60000,3
kroB200,BL-Tabu,71.5048,200,40616,aristas,60000,3
kroC100,BL-Tabu,14.876,100,27637,aristas,60000,3
kroD100,BL-Tabu,15.005,100,28600,aristas,60000,3
kroE100,BL-Tabu,16.5027,100,30967,aristas,60000,3
lin105,BL-Tabu,13.9727,105,21177,aristas,60000,3
lin318,BL-Tabu,158.553,318,60985,aristas,60000,3
linhp318,BL-Tabu,172.693,318,60985,aristas,60000,3
pcb442,BL-Tabu,292.879,442,71278,aristas,60000,3
pr107,BL-Tabu,14.9005,107,55997,aristas,60000,3
pr124,BL-Tabu,22.7937,124,82762,aristas,60000,3
pr136,BL-Tabu,27.1982,136,146990,aristas,60000,3
pr144,BL-Tabu,29.6962,144,77735,aristas,60000,3
pr152,BL-Tabu,44.3493,152,90293,aristas,60000,3
pr226,BL-Tabu,116.601,226,114826,aristas,60000,3
pr264,BL-Tabu,119.578,264,66415,aristas,60000,3
pr299,BL-Tabu,143.727,299,66919,aristas,60000,3
pr439,BL-Tabu,268.215,439,144158,aristas,60000,3
pr76,BL-Tabu,8.15939,76,147714,aristas,60000,3
rat195,BL-Tabu,79.2222,195,3279,aristas,60000,3
rat99,BL-Tabu,15.2245,99,1636,aristas,60000,3
rd100,BL-Tabu,15.0976,100,10469,aristas,60000,3
rd400,BL-Tabu,243.599,400,21106,aristas,60000,3
si175,BL-Tabu,38.0136,175,22993,aristas,60000,3
st70,BL-Tabu,6.71764,70,875,aristas,60000,3
swiss42,BL-Tabu,3.7777,42,1700,aristas,60000,3
ts225,BL-Tabu,100.902,225,188044,aristas,60000,3
tsp225,BL-Tabu,62.9595,225,5325,aristas,60000,3
u159,BL-Tabu,46.9878,159,54097,aristas,60000,3
ulysses16,BL-Tabu,0.515275,16,8140,aristas,60000,3
ulysses22,BL-Tabu,0.846827,22,8312,aristas,60000,3
gr17,BL-Tabu,0.666619,17,2370,aristas,70000,3
a280,BL-Tabu,119.366,280,3493,aristas,70000,3
att48,BL-Tabu,5.16263,48,13929,aristas,70000,3
bayg29,BL-Tabu,1.19071,29,2203,aristas,70000,3
bays29,BL-Tabu,1.76552,29,2690,aristas,70000,3
berlin52,BL-Tabu,4.69262,52,10414,aristas,70000,3
bier127,BL-Tabu,20.7192,127,155477,aristas,70000,3
brazil58,BL-Tabu,7.97751,58,30367,aristas,70000,3
brg180,BL-Tabu,64.4878,180,120770,aristas,70000,3
burma14,BL-Tabu,0.435076,14,4091,aristas,70000,3
ch130,BL-Tabu,25.1101,130,8280,aristas,70000,3
ch150,BL-Tabu,27.703,150,9320,aristas,70000,3
d198,BL-Tabu,70.7411,198,19348,aristas,70000,3
d493,BL-Tabu,415.757,493,45335,aristas,70000,3
dantzig42,BL-Tabu,3.3088,42,920,aristas,70000,3
eil51,BL-Tabu,3.07797,51,606,aristas,70000,3
eil76,BL-Tabu,9.02309,76,732,aristas,70000,3
fl417,BL-Tabu,273.326,417,16017,aristas,70000,3
fri26,BL-Tabu,1.37154,26,1137,aristas,70000,3
gil262,BL-Tabu,96.3068,262,3266,aristas,70000,3
gr120,BL-Tabu,17.5544,120,9920,aristas,70000,3
gr137,BL-Tabu,24.2442,137,94475,aristas,70000,3
gr17,BL-Tabu,0.857336,17,2370,aristas,70000,3
gr202,BL-Tabu,62.1453,202,52616,aristas,70000,3
gr21,BL-Tabu,0.882167,21,3747,aristas,70000,3
gr229,BL-Tabu,68.1675,229,179347,aristas,70000,3
gr24,BL-Tabu,1.124,24,1643,aristas,70000,3
gr431,BL-Tabu,328.377,431,228527,aristas,70000,3
gr48,BL-Tabu,4.25529,48,7188,aristas,70000,3
gr96,BL-Tabu,12.5938,96,75251,aristas,70000,3
hk48,BL-Tabu,4.1508,48,14964,aristas,70000,3
kroA100,BL-Tabu,12.2012,100,30517,aristas,70000,3
kroA150,BL-Tabu,28.2622,150,38780,aristas,70000,3
kroA200,BL-Tabu,61.7244,200,40235,aristas,70000,3
kroB100,BL-Tabu,15.6597,100,28808,aristas,70000,3
kroB150,BL-Tabu,28.9861,150,35291,aristas,70000,3
kroB200,BL-Tabu,57.8601,200,40616,aristas,70000,3
kroC100,BL-Tabu,15.4584,100,27637,aristas,70000,3
kroD100,BL-Tabu,16.2384,100,28600,aristas,70000,3
kroE100,BL-Tabu,16.2539,100,30967,aristas,70000,3
lin105,BL-Tabu,14.645,105,21177,aristas,70000,3
lin318,BL-Tabu,169.241,318,60985,aristas,70000,3
linhp318,BL-Tabu,159.878,318,60985,aristas,70000,3
pcb442,BL-Tabu,287.653,442,71278,aristas,70000,3
pr107,BL-Tabu,13.391,107,55997,aristas,70000,3
pr124,BL-Tabu,22.5777,124,82762,aristas,70000,3
pr136,BL-Tabu,26.7846,136,146990,aristas,70000,3
pr144,BL-Tabu,29.3269,144,77735,aristas,70000,3
pr152,BL-Tabu,32.8118,152,90293,aristas,70000,3
pr226,BL-Tabu,90.6763,226,114826,aristas,70000,3
pr264,BL-Tabu,123.142,264,66415,aristas,70000,3
pr299,BL-Tabu,167.99,299,66919,aristas,70000,3
pr439,BL-Tabu,285.246,439,144158,aristas,70000,3
pr76,BL-Tabu,8.42344,76,147714,aristas,70000,3
rat195,BL-Tabu,72.8101,195,3279,aristas,70000,3
rat99,BL-Tabu,14.2088,99,1636,aristas,70000,3
rd100,BL-Tabu,14.9387,100,10469,aristas,70000,3
rd400,BL-Tabu,257.472,400,21106,aristas,70000,3
si175,BL-Tabu,38.3857,175,22993,aristas,70000,3
st70,BL-Tabu,7.02485,70,875,aristas,70000,3
swiss42,BL-Tabu,4.40111,42,1700,aristas,70000,3
ts225,BL-Tabu,80.7168,225,188044,aristas,70000,3
tsp225,BL-Tabu,64.8399,225,5325,aristas,70000,3
u159,BL-Tabu,35.4449,159,54097,aristas,70000,3
ulysses16,BL-Tabu,0.50697,16,8140,aristas,70000,3
ulysses22,BL-Tabu,0.847157,22,8312,aristas,70000,3
gr17,BL-Tabu,0.541738,17,2370,aristas,80000,3
a280,BL-Tabu,119.537,280,3493,aristas,80000,3
att48,BL-Tabu,3.31282,48,13929,aristas,80000,3
bayg29,BL-Tabu,1.45648,29,2203,aristas,80000,3
bays29,BL-Tabu,2.23366,29,2690,aristas,80000,3
berlin52,BL-Tabu,5.65961,52,10414,aristas,80000,3
bier127,BL-Tabu,20.23,127,155477,aristas,80000,3
brazil58,BL-Tabu,9.28939,58,30367,aristas,80000,3
brg180,BL-Tabu,61.8282,180,120770,aristas,80000,3
burma14,BL-Tabu,0.433096,14,4091,aristas,80000,3
ch130,BL-Tabu,24.5473,130,8280,aristas,80000,3
ch150,BL-Tabu,27.8098,150,9320,aristas,80000,3
d198,BL-Tabu,57.0026,198,19348,aristas,80000,3
d493,BL-Tabu,413.499,493,45335,aristas,80000,3
dantzig42,BL-Tabu,2.95342,42,920,aristas,80000,3
eil51,BL-Tabu,3.98778,51,606,aristas,80000,3
eil76,BL-Tabu,8.71691,76,732,aristas,80000,3
fl417,BL-Tabu,295.484,417,16017,aristas,80000,3
fri26,BL-Tabu,1.33985,26,1137,aristas,80000,3
gil262,BL-Tabu,107.992,262,3266,aristas,80000,3
gr120,BL-Tabu,17.1048,120,9920,aristas,80000,3
gr137,BL-Tabu,23.6451,137,94475,aristas,80000,3
gr17,BL-Tabu,0.651147,17,2370,aristas,80000,3
gr202,BL-Tabu,51.7732,202,52616,aristas,80000,3
gr21,BL-Tabu,0.89232,21,3747,aristas,80000,3
gr229,BL-Tabu,79.4885,229,179347,aristas,80000,3
gr24,BL-Tabu,1.1577,24,1643,aristas,80000,3
gr431,BL-Tabu,283.875,431,228527,aristas,80000,3
gr48,BL-Tabu,4.6885,48,7188,aristas,80000,3
gr96,BL-Tabu,12.2474,96,75251,aristas,80000,3
hk48,BL-Tabu,4.1956,48,14964,aristas,80000,3
kroA100,BL-Tabu,12.6143,100,30517,aristas,80000,3
kroA150,BL-Tabu,28.7633,150,38780,aristas,80000,3
kroA200,BL-Tabu,62.0726,200,40235,aristas,80000,3
kroB100,BL-Tabu,15.0074,100,28808,aristas,80000,3
kroB150,BL-Tabu,28.8771,150,35291,aristas,80000,3
kroB200,BL-Tabu,70.5187,200,40616,aristas,80000,3
kroC100,BL-Tabu,13.8535,100,27637,aristas,80000,3
kroD100,BL-Tabu,17.1499,100,28600,aristas,80000,3
kroE100,BL-Tabu,16.5905,100,30967,aristas,80000,3
lin105,BL-Tabu,16.3478,105,21177,aristas,80000,3
lin318,BL-Tabu,155.288,318,60985,aristas,80000,3
linhp318,BL-Tabu,162.25,318,60985,aristas,80000,3
pcb442,BL-Tabu,350.636,442,71278,aristas,80000,3
pr107,BL-Tabu,14.1379,107,55997,aristas,80000,3
pr124,BL-Tabu,22.3018,124,82762,aristas,80000,3
pr136,BL-Tabu,37.3841,136,146990,aristas,80000,3
pr144,BL-Tabu,29.663,144,77735,aristas,80000,3
pr152,BL-Tabu,32.1796,152,90293,aristas,80000,3
pr226,BL-Tabu,92.3046,226,114826,aristas,80000,3
pr264,BL-Tabu,124.79,264,66415,aristas,80000,3
pr299,BL-Tabu,171.472,299,66919,aristas,80000,3
pr439,BL-Tabu,317.927,439,144158,aristas,80000,3
pr76,BL-Tabu,7.88671,76,147714,aristas,80000,3
rat195,BL-Tabu,70.0965,195,3279,aristas,80000,3
rat99,BL-Tabu,14.6445,99,1636,aristas,80000,3
rd100,BL-Tabu,14.8832,100,10469,aristas,80000,3
rd400,BL-Tabu,269.315,400,21106,aristas,80000,3
si175,BL-Tabu,40.3774,175,22993,aristas,80000,3
st70,BL-Tabu,6.63272,70,875,aristas,80000,3
swiss42,BL-Tabu,3.57259,42,1700,aristas,80000,3
ts225,BL-Tabu,93.1272,225,188044,aristas,80000,3
tsp225,BL-Tabu,76.2807,225,5325,aristas,80000,3
u159,BL-Tabu,36.2695,159,54097,aristas,80000,3
ulysses16,BL-Tabu,0.633517,16,8140,aristas,80000,3
ulysses22,BL-Tabu,1.07144,22,8312,aristas,80000,3
gr17,BL-Tabu,0.655731,17,2370,aristas,90000,3
a280,BL-Tabu,111.705,280,3493,aristas,90000,3
att48,BL-Tabu,3.2666,48,13929,aristas,90000,3
bayg29,BL-Tabu,1.11008,29,2203,aristas,90000,3
bays29,BL-Tabu,1.99349,29,2690,aristas,90000,3
berlin52,BL-Tabu,5.84791,52,10414,aristas,90000,3
bier127,BL-Tabu,21.2335,127,155477,aristas,90000,3
brazil58,BL-Tabu,6.81643,58,30367,aristas,90000,3
brg180,BL-Tabu,88.7753,180,120770,aristas,90000,3
burma14,BL-Tabu,0.461904,14,4091,aristas,90000,3
ch130,BL-Tabu,25.6991,130,8280,aristas,90000,3
ch150,BL-Tabu,28.3981,150,9320,aristas,90000,3
d198,BL-Tabu,56.7382,198,19348,aristas,90000,3
d493,BL-Tabu,348.903,493,45335,aristas,90000,3
dantzig42,BL-Tabu,2.93866,42,920,aristas,90000,3
eil51,BL-Tabu,3.37422,51,606,aristas,90000,3
eil76,BL-Tabu,8.51832,76,732,aristas,90000,3
fl417,BL-Tabu,294.47,417,16017,aristas,90000,3
fri26,BL-Tabu,1.33099,26,1137,aristas,90000,3
gil262,BL-Tabu,108.552,262,3266,aristas,90000,3
gr120,BL-Tabu,18.7806,120,9920,aristas,90000,3
gr137,BL-Tabu,24.3935,137,94475,aristas,90000,3
gr17,BL-Tabu,0.65718,17,2370,aristas,90000,3
gr202,BL-Tabu,75.93,202,52616,aristas,90000,3
gr21,BL-Tabu,0.698541,21,3747,aristas,90000,3
gr229,BL-Tabu,71.4896,229,179347,aristas,90000,3
gr24,BL-Tabu,0.9178,24,1643,aristas,90000,3
gr431,BL-Tabu,322.304,431,228527,aristas,90000,3
gr48,BL-Tabu,4.59572,48,7188,aristas,90000,3
gr96,BL-Tabu,14.0963,96,75251,aristas,90000,3
hk48,BL-Tabu,3.95916,48,14964,aristas,90000,3
kroA100,BL-Tabu,13.6586,100,30517,aristas,90000,3
kroA150,BL-Tabu,28.1887,150,38780,aristas,90000,3
kroA200,BL-Tabu,50.6669,200,40235,aristas,90000,3
kroB100,BL-Tabu,15.1213,100,28808,aristas,90000,3
kroB150,BL-Tabu,29.1405,150,35291,aristas,90000,3
kroB200,BL-Tabu,72.1231,200,40616,aristas,90000,3
kroC100,BL-Tabu,14.8586,100,27637,aristas,90000,3
kroD100,BL-Tabu,15.2307,100,28600,aristas,90000,3
kroE100,BL-Tabu,17.1724,100,30967,aristas,90000,3
lin105,BL-Tabu,14.2774,105,21177,aristas,90000,3
lin318,BL-Tabu,173.194,318,60985,aristas,90000,3
linhp318,BL-Tabu,163.344,318,60985,aristas,90000,3
pcb442,BL-Tabu,350.569,442,71278,aristas,90000,3
pr107,BL-Tabu,14.1919,107,55997,aristas,90000,3
pr124,BL-Tabu,22.8628,124,82762,aristas,90000,3
pr136,BL-Tabu,28.0155,136,146990,aristas,90000,3
pr144,BL-Tabu,30.1951,144,77735,aristas,90000,3
pr152,BL-Tabu,44.8661,152,90293,aristas,90000,3
pr226,BL-Tabu,84.5227,226,114826,aristas,90000,3
pr264,BL-Tabu,133.008,264,66415,aristas,90000,3
pr299,BL-Tabu,149.651,299,66919,aristas,90000,3
pr439,BL-Tabu,310.005,439,144158,aristas,90000,3
pr76,BL-Tabu,9.17807,76,147714,aristas,90000,3
rat195,BL-Tabu,63.3434,195,3279,aristas,90000,3
rat99,BL-Tabu,15.2773,99,1636,aristas,90000,3
rd100,BL-Tabu,14.9062,100,10469,aristas,90000,3
rd400,BL-Tabu,283.107,400,21106,aristas,90000,3
si175,BL-Tabu,39.8952,175,22993,aristas,90000,3
st70,BL-Tabu,6.13237,70,875,aristas,90000,3
swiss42,BL-Tabu,4.02583,42,1700,aristas,90000,3
ts225,BL-Tabu,83.2619,225,188044,aristas,90000,3
tsp225,BL-Tabu,78.5501,225,5325,aristas,90000,3
u159,BL-Tabu,36.7251,159,54097,aristas,90000,3
ulysses16,BL-Tabu,0.502012,16,8140,aristas,90000,3
ulysses22,BL-Tabu,1.43146,22,8312,aristas,90000,3
gr17,BL-Tabu,0.864362,17,2370,aristas,10000,6
a280,BL-Tabu,236.51,280,3493,aristas,10000,6
att48,BL-Tabu,6.21812,48,13929,aristas,10000,6
bayg29,BL-Tabu,4.06002,29,2206,aristas,10000,6
bays29,BL-Tabu,3.21887,29,2690,aristas,10000,6
berlin52,BL-Tabu,9.8358,52,10521,aristas,10000,6
bier127,BL-Tabu,42.3579,127,155477,aristas,10000,6
brazil58,BL-Tabu,13.0601,58,30367,aristas,10000,6
brg180,BL-Tabu,124.698,180,120780,aristas,10000,6
burma14,BL-Tabu,0.77807,14,4137,aristas,10000,6
ch130,BL-Tabu,43.9739,130,8280,aristas,10000,6
ch150,BL-Tabu,52.4435,150,9320,aristas,10000,6
d198,BL-Tabu,144.692,198,19348,aristas,10000,6
d493,BL-Tabu,795.62,493,45335,aristas,10000,6
dantzig42,BL-Tabu,4.85057,42,920,aristas,10000,6
eil51,BL-Tabu,7.88814,51,606,aristas,10000,6
eil76,BL-Tabu,14.4882,76,732,aristas,10000,6
fl417,BL-Tabu,578.079,417,16017,aristas,10000,6
fri26,BL-Tabu,2.62091,26,1137,aristas,10000,6
gil262,BL-Tabu,205.915,262,3266,aristas,10000,6
gr120,BL-Tabu,33.5947,120,9920,aristas,10000,6
gr137,BL-Tabu,49.2864,137,94627,aristas,10000,6
gr17,BL-Tabu,1.18651,17,2370,aristas,10000,6
gr202,BL-Tabu,113.493,202,52616,aristas,10000,6
gr21,BL-Tabu,1.32845,21,3747,aristas,10000,6
gr229,BL-Tabu,151.607,229,179347,aristas,10000,6
gr24,BL-Tabu,1.92935,24,1643,aristas,10000,6
gr431,BL-Tabu,523.976,431,228527,aristas,10000,6
gr48,BL-Tabu,5.6318,48,7188,aristas,10000,6
gr96,BL-Tabu,24.6842,96,75251,aristas,10000,6
hk48,BL-Tabu,7.6984,48,14964,aristas,10000,6
kroA100,BL-Tabu,25.751,100,30517,aristas,10000,6
kroA150,BL-Tabu,52.6291,150,38780,aristas,10000,6
kroA200,BL-Tabu,121.019,200,40235,aristas,10000,6
kroB100,BL-Tabu,24.3897,100,28808,aristas,10000,6
kroB150,BL-Tabu,57.0568,150,35291,aristas,10000,6
kroB200,BL-Tabu,135.22,200,40616,aristas,10000,6
kroC100,BL-Tabu,27.7493,100,27637,aristas,10000,6
kroD100,BL-Tabu,27.6164,100,28600,aristas,10000,6
kroE100,BL-Tabu,28.6841,100,30967,aristas,10000,6
lin105,BL-Tabu,32.4382,105,21177,aristas,10000,6
lin318,BL-Tabu,317.718,318,60985,aristas,10000,6
linhp318,BL-Tabu,318.589,318,60985,aristas,10000,6
pcb442,BL-Tabu,621.325,442,71278,aristas,10000,6
pr107,BL-Tabu,26.5059,107,55997,aristas,10000,6
pr124,BL-Tabu,38.176,124,82762,aristas,10000,6
pr136,BL-Tabu,48.85,136,146990,aristas,10000,6
pr144,BL-Tabu,67.9062,144,78481,aristas,10000,6
pr152,BL-Tabu,73.6947,152,90293,aristas,10000,6
pr226,BL-Tabu,159.791,226,114826,aristas,10000,6
pr264,BL-Tabu,229.897,264,66432,aristas,10000,6
pr299,BL-Tabu,253.911,299,66919,aristas,10000,6
pr439,BL-Tabu,656.337,439,144168,aristas,10000,6
pr76,BL-Tabu,14.5771,76,147714,aristas,10000,6
rat195,BL-Tabu,133.473,195,3279,aristas,10000,6
rat99,BL-Tabu,24.5638,99,1636,aristas,10000,6
rd100,BL-Tabu,24.8628,100,10476,aristas,10000,6
rd400,BL-Tabu,499.156,400,21106,aristas,10000,6
si175,BL-Tabu,73.1794,175,22993,aristas,10000,6
st70,BL-Tabu,16.1038,70,875,aristas,10000,6
swiss42,BL-Tabu,7.11976,42,1700,aristas,10000,6
ts225,BL-Tabu,198.622,225,188044,aristas,10000,6
tsp225,BL-Tabu,128.616,225,5325,aristas,10000,6
u159,BL-Tabu,66.2073,159,54142,aristas,10000,6
ulysses16,BL-Tabu,1.16329,16,8140,aristas,10000,6
ulysses22,BL-Tabu,1.46756,22,8312,aristas,10000,6
gr17,BL-Tabu,0.993,17,2370,aristas,20000,6
a280,BL-Tabu,245.733,280,3493,aristas,20000,6
att48,BL-Tabu,6.27589,48,13929,aristas,20000,6
bayg29,BL-Tabu,3.98251,29,2206,aristas,20000,6
bays29,BL-Tabu,2.35666,29,2690,aristas,20000,6
berlin52,BL-Tabu,9.3686,52,10521,aristas,20000,6
bier127,BL-Tabu,53.3789,127,155477,aristas,20000,6
brazil58,BL-Tabu,11.0505,58,30367,aristas,20000,6
brg180,BL-Tabu,137.219,180,120780,aristas,20000,6
burma14,BL-Tabu,0.855345,14,4137,aristas,20000,6
ch130,BL-Tabu,53.7514,130,8280,aristas,20000,6
ch150,BL-Tabu,51.85,150,9320,aristas,20000,6
d198,BL-Tabu,143.921,198,19348,aristas,20000,6
d493,BL-Tabu,774.475,493,45335,aristas,20000,6
dantzig42,BL-Tabu,5.88832,42,920,aristas,20000,6
eil51,BL-Tabu,6.71587,51,606,aristas,20000,6
eil76,BL-Tabu,12.7753,76,732,aristas,20000,6
fl417,BL-Tabu,547.591,417,16017,aristas,20000,6
fri26,BL-Tabu,2.6309,26,1137,aristas,20000,6
gil262,BL-Tabu,216.144,262,3266,aristas,20000,6
gr120,BL-Tabu,34.8854,120,9920,aristas,20000,6
gr137,BL-Tabu,49.9578,137,94627,aristas,20000,6
gr17,BL-Tabu,1.14607,17,2370,aristas,20000,6
gr202,BL-Tabu,134.629,202,52616,aristas,20000,6
gr21,BL-Tabu,1.92125,21,3747,aristas,20000,6
gr229,BL-Tabu,164.89,229,179347,aristas,20000,6
gr24,BL-Tabu,1.49621,24,1643,aristas,20000,6
gr431,BL-Tabu,611.597,431,228527,aristas,20000,6
gr48,BL-Tabu,6.78836,48,7188,aristas,20000,6
gr96,BL-Tabu,23.6947,96,75251,aristas,20000,6
hk48,BL-Tabu,7.20942,48,14964,aristas,20000,6
kroA100,BL-Tabu,24.3508,100,30517,aristas,20000,6
kroA150,BL-Tabu,52.6225,150,38780,aristas,20000,6
kroA200,BL-Tabu,110.258,200,40235,aristas,20000,6
kroB100,BL-Tabu,24.9191,100,28808,aristas,20000,6
kroB150,BL-Tabu,57.3724,150,35291,aristas,20000,6
kroB200,BL-Tabu,126.508,200,40616,aristas,20000,6
kroC100,BL-Tabu,29.4419,100,27637,aristas,20000,6
kroD100,BL-Tabu,29.0464,100,28600,aristas,20000,6
kroE100,BL-Tabu,29.5179,100,30967,aristas,20000,6
lin105,BL-Tabu,32.1444,105,21177,aristas,20000,6
lin318,BL-Tabu,344.149,318,60985,aristas,20000,6
linhp318,BL-Tabu,275.595,318,60985,aristas,20000,6
pcb442,BL-Tabu,558.506,442,71278,aristas,20000,6
pr107,BL-Tabu,26.514,107,55997,aristas,20000,6
pr124,BL-Tabu,38.0847,124,82762,aristas,20000,6
pr136,BL-Tabu,50.0073,136,146990,aristas,20000,6
pr144,BL-Tabu,67.8747,144,78481,aristas,20000,6
pr152,BL-Tabu,66.0314,152,90293,aristas,20000,6
pr226,BL-Tabu,170.042,226,114826,aristas,20000,6
pr264,BL-Tabu,234.371,264,66432,aristas,20000,6
pr299,BL-Tabu,267.233,299,66919,aristas,20000,6
pr439,BL-Tabu,586.928,439,144168,aristas,20000,6
pr76,BL-Tabu,12.9695,76,147714,aristas,20000,6
rat195,BL-Tabu,121.5,195,3279,aristas,20000,6
rat99,BL-Tabu,25.8163,99,1636,aristas,20000,6
rd100,BL-Tabu,25.3217,100,10476,aristas,20000,6
rd400,BL-Tabu,568.157,400,21106,aristas,20000,6
si175,BL-Tabu,75.4751,175,22993,aristas,20000,6
st70,BL-Tabu,13.9268,70,875,aristas,20000,6
swiss42,BL-Tabu,6.2024,42,1700,aristas,20000,6
ts225,BL-Tabu,146.896,225,188044,aristas,20000,6
tsp225,BL-Tabu,148.573,225,5325,aristas,20000,6
u159,BL-Tabu,79.8627,159,54142,aristas,20000,6
ulysses16,BL-Tabu,0.969517,16,8140,aristas,20000,6
ulysses22,BL-Tabu,1.84937,22,8312,aristas,20000,6
gr17,BL-Tabu,0.921757,17,2370,aristas,30000,6
a280,BL-Tabu,189.528,280,3493,aristas,30000,6
att48,BL-Tabu,6.93352,48,13929,aristas,30000,6
bayg29,BL-Tabu,2.37281,29,2206,aristas,30000,6
bays29,BL-Tabu,3.30509,29,2690,aristas,30000,6
berlin52,BL-Tabu,9.71828,52,10521,aristas,30000,6
bier127,BL-Tabu,42.295,127,155477,aristas,30000,6
brazil58,BL-Tabu,12.6827,58,30367,aristas,30000,6
brg180,BL-Tabu,130.984,180,120780,aristas,30000,6
burma14,BL-Tabu,0.765479,14,4137,aristas,30000,6
ch130,BL-Tabu,54.3392,130,8280,aristas,30000,6
ch150,BL-Tabu,62.9292,150,9320,aristas,30000,6
d198,BL-Tabu,132.294,198,19348,aristas,30000,6
d493,BL-Tabu,715.969,493,45335,aristas,30000,6
dantzig42,BL-Tabu,4.78528,42,920,aristas,30000,6
eil51,BL-Tabu,8.84711,51,606,aristas,30000,6
eil76,BL-Tabu,14.04,76,732,aristas,30000,6
fl417,BL-Tabu,534.968,417,16017,aristas,30000,6
fri26,BL-Tabu,2.56523,26,1137,aristas,30000,6
gil262,BL-Tabu,195.663,262,3266,aristas,30000,6
gr120,BL-Tabu,38.3558,120,9920,aristas,30000,6
gr137,BL-Tabu,49.9805,137,94627,aristas,30000,6
gr17,BL-Tabu,1.21406,17,2370,aristas,30000,6
gr202,BL-Tabu,138.154,202,52616,aristas,30000,6
gr21,BL-Tabu,1.28413,21,3747,aristas,30000,6
gr229,BL-Tabu,153.227,229,179347,aristas,30000,6
gr24,BL-Tabu,1.5808,24,1643,aristas,30000,6
gr431,BL-Tabu,601.22,431,228527,aristas,30000,6
gr48,BL-Tabu,7.24306,48,7188,aristas,30000,6
gr96,BL-Tabu,23.5626,96,75251,aristas,30000,6
hk48,BL-Tabu,6.37317,48,14964,aristas,30000,6
kroA100,BL-Tabu,25.2111,100,30517,aristas,30000,6
kroA150,BL-Tabu,67.8813,150,38780,aristas,30000,6
kroA200,BL-Tabu,124.77,200,40235,aristas,30000,6
